question_id,question_text,rating,comment
0,"What day do we have off in May besides Monday?",6,""
1,"Is it a specific holiday or another type of day off?",8,""
2,"Are there any other days in May when work doesn't start early?",8,""
3,"What was the nature of KPYPSUGP's unclear utterance in relation to the previous conversation about bank holidays?",2,""
4,"",,""
5,"Was KPYPSUGP's unclear utterance asking for clarification on an aspect of the bank holiday schedule that had not been discussed prior to this point?",2,""
6,"",,""
7,"Did KPYPSUGP's unclear utterance attempt to steer the conversation towards a specific day or event related to the upcoming bank holiday in May?",2,""
8,"How will we know what day in May you're back from school?",0,""
9,"Will that be before or after the bank holiday weekend?",0,""
10,"Is there a specific reason why you can't stay home on the last Thursday off?",0,""
11,"1. What specific work by Emily is being referred to as something that Sarah has never heard of, and what is its relevance to their conversation?",3,""
12,"2. Why does the speaker suggest looking up the word in the dictionary, implying it might be unfamiliar or ambiguous?",4,""
13,"3. Is there a particular reason why Sarah seems surprised or concerned when called out for spilling her drink over someone else's work?",0,""
14,"What is the nature of the work that PS58U suggests looking up in the dictionary?",0,""
15,"Is the work related to a past event or experience that PS591 is curious about?",1,""
16,"Can PS58U provide more context or information about the work being referred to by PS58Y?",0,""
17,"What does ""accost"" refer to in this context?",4,""
18,"Is ""A"", ""C"" an abbreviation for something specific related to ""accost""?",4,""
19,"Does the mention of ""accost"" relate to a person, place, or event that is relevant to the conversation about Bank holidays?",3,""
20,"What is being referred to with ""A C , A C O S T I R X""?",4,""
21,"Is the name of a person, place, or thing being discussed?",3,""
22,"Does it relate to the upcoming Bank holiday in May?",1,""
23,"why will Sarah come home early tomorrow",7,""
24,"is there any school on the specific day PS591 mentioned",0,""
25,"what does Sarah mean by ""another day""",0,""
26,"Why does Sarah think they're going to get another Bank holiday off in May that's not already mentioned?",,""
27,"",,""
28,"How many consecutive days are they off from work after this half day on Wednesday?",,""
29,"",,""
30,"Are the upcoming half days for periods one and two on Wednesdays part of a recurring schedule?",,""
31,"1. What caused the change in the planned exam schedule that resulted in half-day periods?",,""
32,"2. Is there an alternative plan for the full day period, or was this always part of the original schedule?",,""
33,"3. Are the English exams for all subjects taking place on consecutive days, or is there a specific subject with a different schedule?",,""
34,"What is Teterous?",,""
35,"Is it a specific location or a type of product?",,""
