question_id;question_text;rating;comment
0;"What specific aspect of the previous discussion is J8DPS004 seeking clarification on with ""Yeah""?";4.0;
1;"Could J8DPS004 be probing for more details about the ""heated"" interaction mentioned earlier?";8.0;
2;Is J8DPS004 inviting PS3S7 to elaborate on the unresolved tension or outcome of the tax session?;8.0;
3;Who told you about the session?;8.0;
4;What specifically were you told about the session?;;
5;Why was it important for you to be told about the session?;5.0;
6;What exactly was unclear in the utterance that was heard from outside?;2.0;
7;How loud or intense was the discussion that could be heard from outside?;6.0;
8;Were there any specific details or topics from the heated discussion that were discernible from outside?;8.0;
9;What exactly could you hear from outside?;8.0;
10;How often did the heated discussion occur?;6.0;
11;What made the discussion particularly loud or noticeable?;6.0;
12;What exactly could be heard from outside?;8.0;
13;How loud or intense was the situation inside?;6.0;
14;What specific details or content of the heated discussion were audible?;8.0;
15;What exactly was the nature of the disagreement?;8.0;
16;Who were the parties involved in the disagreement?;8.0;
17;How did the disagreement get resolved or managed?;8.0;
18;What specific titles are being considered for the tutorial programme?;8.0;
19;What is the timeline for putting up the complete programme of titles?;8.0;
20;"What exactly is meant by ""upping"" in the context of the tutorial programme?";;
21;What specific criteria are being considered to enhance the credibility of the tutorial programme?;;
22;How do you envision the process of gathering and allocating resources for the tutorial programme?;;
23;What is the timeline or deadline for finalizing the tutorial programme and its accompanying study outline?;;
24;What was the unclear part that J8DPS004 was referring to?;;
25;Could you clarify what you meant by that unclear statement?;;
26;What specific aspect of the discussion was unclear to you?;;
27;What specific point was J8DPSUNK intending to raise?;;
28;Why did J8DPSUNK feel the need to interrupt with a point at this moment?;;
29;What was the unclear part that might have been crucial for understanding the point?;;
30;What specific reviews are being referred to here?;;
31;"What does ""on the firing line"" mean in this context?";;
32;Why is the status of these reviews important to the discussion?;;
33;"What specific issue or concern is J8DPSUNK referring to with ""Because""?";;
34;"What is the context or background that led J8DPSUNK to ask about ""targeted reviews""?";;
35;What is the expected outcome or resolution that J8DPSUNK is seeking with this line of questioning?;;
36;What specific point are you referring to that needs clarification?;;
37;How does this clarification relate to the pressure you mentioned?;;
38;"Could you elaborate on what you mean by ""tell the pressure we're under""?";;
39;What document did you read?;;
40;"What does ""we were out"" mean in this context?";;
41;"Who were the ""we"" that were out?";;
42;"What specific point was J8DPSUNK confirming with ""Yeah""?";;
43;Was J8DPSUNK agreeing to a previous statement or proposal?;;
44;What was the unresolved issue that led to J8DPSUNK's affirmation?;;
45;"What specific action or behavior is J8DPS004 referring to when they say ""how he does that""?";;
46;"Who is the ""he"" that J8DPS004 is referring to?";;
47;What context or prior discussion might have led J8DPS004 to make this statement?;;
48;"What is the specific point or topic that J8DPS004 is referring to with ""But""?";;
49;What is the contrast or contradiction that J8DPS004 is trying to highlight with this utterance?;;
50;"What is the context or previous statement that prompted J8DPS004 to respond with ""But""?";;
51;"What specific information was conveyed ""yesterday""?";;
52;"Who is the ""he"" being referred to in this context?";;
53;"What is the significance of the statement made ""yesterday"" to the current discussion?";;
54;"What does ""get done twice"" mean in this context?";;
55;Who or what is causing the repetition that J8DPS004 is referring to?;;
56;Why would clarification from the other speaker change this outcome?;;
57;When is the specific deadline or event being referred to at the end of September?;;
58;What is the significance of the end of September in this context?;;
59;Why is the end of September relevant to the discussion about reviews and pressure?;;
60;"What specific aspect of the situation is J8DPSUNK acknowledging with ""Mm""?";;
61;"Could ""Mm"" indicate agreement or simply acknowledgment of the previous statement?";;
62;"Is there an underlying concern or implication in J8DPSUNK's ""Mm"" that hasn't been explicitly stated?";;
63;"What exactly is an ""ordinary form"" in this context?";;
64;"Why is the mention of an ""ordinary form"" relevant to the previous discussion about deadlines and pressure?";;
65;"What specific aspect of the ""ordinary form"" is unclear or ambiguous in the conversation?";;
66;What exactly is the planner that J8DPS001 is referring to?;;
67;Who was supposed to find the planner, and why is it important?;;
68;What is the context or purpose of needing the planner at this time?;;
69;What exactly was Rod talking about regarding the planner?;;
70;Did you check with Rod or anyone else about the planner?;;
71;What is the planner supposed to be used for?;;
72;What exactly do you have?;;
73;What is the significance of the planner in this context?;;
74;Why is the planner important for the ongoing discussion?;;
75;"What exactly is a ""blank one"" in this context?";;
76;Why is having a blank planner significant or relevant to the conversation?;;
77;What was the purpose or intended use of the planner that Rod was talking about?;;
78;"What exactly are ""them"" referring to in the utterance?";;
79;Why would someone need a planner in this context?;;
80;How does the lack of a planner affect the ongoing discussion or tasks?;;
81;What was the unclear part that J8DPS000 was trying to say?;;
82;Could the unclear utterance be related to the previous discussion about planners or key stage four?;;
83;Was J8DPS000 attempting to clarify or ask a question in their unclear utterance?;;
84;"What exactly are ""these"" that J8DPS000 is referring to?";;
85;"When did J8DPS000 receive ""one of these""?";;
86;"Why does J8DPS000 mention having ""one of these"" in response to the discussion about planners?";;
87;What specific weeks of the year are being referred to?;;
88;What is the purpose of planning those weeks?;;
89;Why is planning these weeks important or relevant to the current discussion?;;
90;What exactly are these planners used for?;;
91;What is the significance of the weeks of the year mentioned?;;
92;Why is it important to write in the weeks of the year?;;
93;What specific events or activities are planned for the half term?;;
94;How does the summer term differ from other terms in the academic calendar?;;
95;Are there any important deadlines or milestones associated with these terms?;;
96;"What exactly is a ""half term"" in this context?";;
97;"How does the ""Christmas term"" relate to the planning mentioned earlier?";;
98;Are these terms specific to a particular institution or organization?;;
99;What specific half terms are you referring to?;;
100;Are these half terms related to a particular institution or calendar?;;
101;Why is the distinction between half terms important in this context?;;
102;"What exactly is ""technology and all sorts"" that you have on there?";;
103;"What does ""another one"" refer to in this context?";;
104;"Who is ""Mil"" that you are offering something to?";;
105;"What exactly is ""this"" that J8DPSUNK is referring to?";;
106;Who is Dave, and why is J8DPSUNK asking him specifically?;;
107;"What is the significance of having a copy of ""this"" in the context of the conversation?";;
108;"What exactly is ""it"" that is right behind us?";;
109;"Why is the location of ""it"" relevant to the current discussion?";;
110;"What is the significance of ""it"" being behind us at this moment?";;
111;"What exactly is the ""A four"" that the speaker is referring to?";;
112;Why does the speaker think the copy might not be very good?;;
113;What is the specific task or action that the speaker is trying to accomplish with the copy?;;
114;"What does ""A four"" refer to in this context?";;
115;"Why is the speaker limited to ""A four""?";;
116;"What is the significance of being able to do ""A four"" in this discussion?";;
117;What specific blank page are you referring to?;;
118;Could you clarify what the blank page is intended for?;;
119;Is there any particular reason why you have a blank page available?;;
120;What specific blank sheet is being referred to?;;
121;Why is Rod needing a blank sheet relevant to the current discussion?;;
122;How does the availability of a blank sheet affect the ongoing task or conversation?;;
123;"What does the ""Yeah, mm"" indicate about J8DPS004's level of agreement or understanding?";;
124;Is J8DPS004's response a confirmation of the previous statement or just an acknowledgment?;;
125;"What might J8DPS004's non-verbal cues (if any) accompanying ""Yeah, mm"" suggest about their engagement in the conversation?";;
126;"What specific action or task is being referred to with ""we'll do it""?";;
127;"What is the significance of the ""master"" mentioned earlier in the conversation?";;
128;What is the next step or topic likely to be discussed after this agreement?;;
129;"What exactly are ""ones"" being referred to in this context?";;
130;"Why is having a ""last one"" significant or problematic for both speakers?";;
131;"What is the purpose or use of these ""ones"" that makes them valuable enough to track their availability?";;
132;"What exactly is being referred to by ""that"" in the utterance?";;
133;"Why is keeping ""that"" important to the speaker (J8DPS004)?";;
134;"What are the implications of keeping ""that"" for the rest of the group or the task at hand?";;
135;"What specific need or situation is being referred to when J8DPS004 says ""If he needs it""?";;
136;"Who is ""he"" in this context, and what is his role or relationship to the speakers?";;
137;"What exactly is the ""it"" being referred to, and why might ""he"" need it?";;
138;"What specific event or situation was J8DPS004 referring to as ""exciting""?";;
139;Why did J8DPS004 find this particular moment exciting?;;
140;How does this sudden shift in tone from the previous discussion about notes and blanks relate to the overall context?;;
141;What triggered J8DPS003's laughter?;;
142;Was the laughter a reaction to something said or implied in the dialogue?;;
143;Could the laughter be interpreted as a non-verbal cue indicating agreement or amusement with the preceding conversation?;;
144;What specific action or statement by Anthony prompted this strong reaction?;;
145;"What exactly is J8DPS003 referring to when asking ""what do you take""?";;
146;Why is J8DPS003 expressing this question with such emphasis and urgency?;;
147;What triggered J8DPS003's laughter in response to J8DPS003's previous utterance?;;
148;Was J8DPS003's laughter a reaction to the content of the conversation or an attempt to lighten the mood?;;
149;How does J8DPS003's laughter contribute to the overall discourse flow and the QUD stack at this point?;;
150;What exactly is unclear in J8DPS003's statement that you can see?;;
151;What is the significance of the laughter following the unclear part?;;
152;"What might J8DPS003 be referring to with ""your"" in this context?";;
153;"What specific aspect of the previous conversation prompted J8DPSUNK to respond with ""Right.""?";;
154;"Was J8DPSUNK acknowledging agreement or simply indicating understanding with ""Right.""?";;
155;"How does ""Right."" function pragmatically in this context—does it signal a shift in topic or a continuation of the previous discussion?";;
156;What specific book are you referring to?;;
157;Who is Rod and how does he relate to the book you mentioned?;;
158;"What is the significance of the ""this bit"" you're referring to at the end?";;
