question_id,question_text,rating,comment
0,"What specific memories or stories about Pharay did she cherish the most?",6,""
1,"How did using spy glasses enhance her connection to Pharay in her later years?",8,""
2,"What made the people of Pharay particularly special to her?",8,""
3,"What specific amusements did the children make for themselves in Pharay?",8,""
4,"How did the knitting and yarn sessions contribute to the social life in Pharay?",6,""
5,"Were there any particular games or activities that were unique to Pharay during that time?",8,""
6,"What specific time period are we referring to when discussing the size of the school?",0,""
7,"Were there any notable events or changes in the school's size or structure during the time your mother attended?",8,""
8,"How did the small size of the school impact the educational experience or community dynamics in Pharay?",8,""
9,"What was the significance of the North House in Pharay?",8,""
10,"How did the North House compare to other houses in the area?",6,""
11,"What memories or stories did your mother share about living in the North House?",8,""
12,"What kind of supplies did the floating shop provide to the people of Pharay?",6,""
13,"How did the floating shop operate in terms of logistics and navigation around the island?",8,""
14,"Were there any specific items or goods that were particularly important or valuable to the community from the floating shop?",8,""
15,"What specific aspects of life in Pharay did she love the most?",8,""
16,"Can you share any particular stories or memories she cherished from her time there?",6,""
17,"Did she ever express any challenges or difficulties she faced while living in Pharay?",8,""
18,"What specific memories or experiences from Stromness have made you want to spend your entire life there?",6,""
19,"Have there been any particular challenges or hardships in Stromness that you've had to overcome during your life?",8,""
20,"What do you think will be the most memorable part of your life in Stromness as you look back on it?",6,""
21,"What specific aspects of Stromness did you find most memorable from your childhood?",,""
22,"How did Stromness compare to Pharay in terms of lifestyle and community when you were young?",,""
23,"Were there any significant changes in Stromness during your lifetime that you noticed?",,""
24,"What kind of work did your mother do during the herring fishing season?",,""
25,"How did the herring fishing industry impact the community where your mother lived?",,""
26,"Did your mother share any specific stories or memories about her experiences with the herring fishing?",,""
27,"What exactly did your mother mean by ""walk across""?",,""
28,"Was she referring to a specific location or event during the herring fishing season?",,""
29,"How did the boats being tightly packed relate to her ability to walk across?",,""
30,"What specific type of white fish was commonly caught during the herring fishing season?",,""
31,"How did the processing of white fish differ from that of herring in Stromness?",,""
32,"Were there any particular challenges or dangers associated with catching white fish that weren't mentioned for herring?",,""
33,"What specific methods or techniques were used in processing the white fish?",,""
34,"How did the processing of white fish differ from that of herring?",,""
35,"Were there any seasonal variations in the processing activities?",,""
36,"What specific arrangements did the fisherman have with the owner of the fish curing station?",,""
37,"How did the fisherman get compensated for their work?",,""
38,"Were there any particular seasons or times of the year when the fish curing station was most active?",,""
39,"What specific methods or techniques were used to cure the salt fish?",,""
40,"How long did the curing process typically take?",,""
41,"Were there any particular tools or equipment used in the curing process?",,""
42,"What exactly made the conditions in the Hens ""awful bad""?",,""
43,"Were there specific health or safety hazards associated with working in the Hens?",,""
44,"How did the local community view or address the challenging conditions in the Hens?",,""
45,"What exactly was unclear in your previous statement?",,""
46,"Could you clarify what aspect of the conversation you were referring to?",,""
47,"Were you asking a question or making a statement that got cut off?",,""
48,"What specific types of fish were primarily processed at the Hens?",,""
49,"How did the transportation of fish to the curing station at the Hens work?",,""
50,"Were there any seasonal variations in the fishing or processing activities at the Hens?",,""
51,"What time did their workday typically start?",,""
52,"Were there any breaks or rest periods during their workday?",,""
53,"How late did they usually work into the evening?",,""
54,"What specific tasks did your mother perform at the white fish station?",,""
55,"How long did your mother typically work each day at the station?",,""
56,"Were there any particular challenges or hazards your mother faced while working there?",,""
57,"What kind of crew or personnel were typically aboard a zeppelin during that time?",,""
58,"Were there any notable incidents or attacks involving that specific zeppelin?",,""
59,"How did the local community react to the sighting of the zeppelin?",,""
60,"What was the purpose of the Zeppelin's flight over Ness?",,""
61,"Were there any specific targets or objectives mentioned by your mother?",,""
62,"Did the Zeppelin cause any damage or disruption in the area?",,""
63,"What specific role did the British warships play in the Flow during the first part of the war?",,""
64,"How did the presence of British warships in the Flow affect the local population or infrastructure in Orkney?",,""
